<BEGIN>
Bus/Hour;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;
Bus2402;1.44923;1.39227;1.35431;1.3319;1.3462;1.37405;1.45207;1.50897;1.54188;1.5787;1.56486;1.57218;1.52231;1.50931;1.50279;1.52758;1.65796;1.81263;1.76826;1.79799;1.7951;1.7122;1.62256;1.51504;1.4418;1.38795;1.3256;1.34307;1.35703;1.44276;1.54364;1.60395;1.65189;1.72281;1.73121;1.70551;
Bus2403;1.49315;1.43446;1.39535;1.37226;1.38699;1.41569;1.49607;1.5547;1.5886;1.62654;1.61228;1.61982;1.56844;1.55505;1.54833;1.57387;1.70821;1.86756;1.82184;1.85248;1.84949;1.76409;1.67173;1.56095;1.48549;1.43001;1.36577;1.38377;1.39815;1.48648;1.59042;1.65256;1.70195;1.77502;1.78367;1.75719;
Bus2404;1.49315;1.43446;1.39535;1.37226;1.38699;1.41569;1.49607;1.5547;1.5886;1.62654;1.61228;1.61982;1.56844;1.55505;1.54833;1.57387;1.70821;1.86756;1.82184;1.85248;1.84949;1.76409;1.67173;1.56095;1.48549;1.43001;1.36577;1.38377;1.39815;1.48648;1.59042;1.65256;1.70195;1.77502;1.78367;1.75719;
Bus2405;3.73286;3.58614;3.48837;3.43064;3.46747;3.53923;3.74017;3.88675;3.97151;4.06636;4.0307;4.04955;3.92109;3.88763;3.87082;3.93468;4.27051;4.66889;4.55461;4.63119;4.62373;4.41022;4.17932;3.90239;3.71372;3.57503;3.41442;3.45943;3.49539;3.7162;3.97604;4.13139;4.25488;4.43755;4.45918;4.39298;
Bus2406;1.18573;1.13913;1.10807;1.08973;1.10143;1.12423;1.18805;1.23461;1.26154;1.29167;1.28034;1.28633;1.24552;1.23489;1.22955;1.24984;1.35652;1.48306;1.44676;1.47108;1.46872;1.40089;1.32755;1.23958;1.17965;1.1356;1.08458;1.09888;1.1103;1.18044;1.26298;1.31232;1.35155;1.40958;1.41645;1.39542;
Bus2407;6.76307;6.49724;6.32011;6.21552;6.28224;6.41225;6.77631;7.04187;7.19544;7.36728;7.30268;7.33683;7.1041;7.04346;7.01301;7.12872;7.73717;8.45893;8.25188;8.39062;8.37712;7.99029;7.57195;7.07021;6.72838;6.47712;6.18613;6.26768;6.33282;6.73289;7.20365;7.4851;7.70884;8.0398;8.07899;7.95904;
Bus2408;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus2409;5.00643;4.80964;4.67852;4.6011;4.65049;4.74673;5.01623;5.21282;5.3265;5.4537;5.40588;5.43116;5.25888;5.21399;5.19145;5.2771;5.72751;6.26181;6.10854;6.21124;6.20124;5.91489;5.60521;5.23379;4.98075;4.79475;4.57934;4.63971;4.68793;4.98408;5.33257;5.54092;5.70654;5.95154;5.98055;5.89176;
Bus2410;0.8344;0.80161;0.77975;0.76685;0.77508;0.79112;0.83604;0.8688;0.88775;0.90895;0.90098;0.90519;0.87648;0.869;0.86524;0.87952;0.95459;1.04363;1.01809;1.03521;1.03354;0.98581;0.9342;0.8723;0.83013;0.79912;0.76322;0.77329;0.78132;0.83068;0.88876;0.92349;0.95109;0.99192;0.99676;0.98196;
Bus2411;5.18209;4.9784;4.84268;4.76254;4.81367;4.91328;5.19224;5.39572;5.51339;5.64506;5.59556;5.62173;5.4434;5.39694;5.37361;5.46227;5.92848;6.48152;6.32287;6.42918;6.41883;6.12243;5.80188;5.41743;5.15552;4.96299;4.74002;4.80251;4.85242;5.15896;5.51968;5.73534;5.90677;6.16037;6.19039;6.09849;
Bus2412;5.97258;5.73782;5.58139;5.48903;5.54796;5.66276;5.98427;6.2188;6.35442;6.50617;6.44912;6.47928;6.27375;6.2202;6.19331;6.29549;6.83282;7.47023;7.28738;7.4099;7.39798;7.05636;6.68692;6.24382;5.94195;5.72005;5.46308;5.5351;5.59262;5.94593;6.36167;6.61022;6.8078;7.10008;7.13469;7.02877;
Bus2413;6.63132;6.37067;6.19699;6.09444;6.15986;6.28733;6.6443;6.9047;7.05527;7.22376;7.16042;7.19391;6.9657;6.90625;6.8764;6.98985;7.58644;8.29415;8.09113;8.22717;8.21393;7.83463;7.42444;6.93247;6.59731;6.35094;6.06562;6.14558;6.20945;6.60173;7.06332;7.33929;7.55866;7.88318;7.9216;7.804;
Bus2414;1.62489;1.56102;1.51847;1.49334;1.50937;1.5406;1.62807;1.69188;1.72878;1.77006;1.75454;1.76275;1.70683;1.69226;1.68495;1.71274;1.85893;2.03234;1.9826;2.01593;2.01268;1.91974;1.81923;1.69869;1.61656;1.55619;1.48628;1.50587;1.52152;1.61764;1.73075;1.79837;1.85212;1.93164;1.94106;1.91224;
Bus2415;3.20587;3.07986;2.99589;2.94632;2.97795;3.03957;3.21215;3.33803;3.41083;3.49228;3.46166;3.47785;3.36753;3.33878;3.32435;3.3792;3.66762;4.00975;3.91161;3.97737;3.97097;3.7876;3.5893;3.35146;3.18943;3.07032;2.93239;2.97104;3.00192;3.19156;3.41472;3.54813;3.65419;3.81107;3.82965;3.77279;
Bus2416;2.06405;1.98292;1.92886;1.89694;1.91731;1.95698;2.06809;2.14914;2.19601;2.24846;2.22874;2.23916;2.16813;2.14963;2.14034;2.17565;2.36134;2.58162;2.51843;2.56077;2.55665;2.43859;2.31092;2.15779;2.05347;1.97678;1.88798;1.91286;1.93274;2.05484;2.19852;2.28441;2.3527;2.45371;2.46566;2.42906;
Bus2417;4.3916;4.21899;4.10397;4.03605;4.07938;4.1638;4.4002;4.57265;4.67237;4.78395;4.742;4.76418;4.61305;4.57368;4.55391;4.62904;5.02413;5.49281;5.35837;5.44846;5.43969;5.1885;4.91685;4.59104;4.36908;4.20592;4.01697;4.06992;4.11222;4.372;4.6777;4.86046;5.00574;5.22065;5.2461;5.16821;
Bus2418;2.72279;2.61577;2.54446;2.50235;2.52922;2.58155;2.72812;2.83504;2.89687;2.96605;2.94004;2.95379;2.86009;2.83568;2.82342;2.87;3.11496;3.40554;3.32219;3.37804;3.37261;3.21687;3.04845;2.84645;2.70883;2.60767;2.49052;2.52335;2.54958;2.71064;2.90017;3.01348;3.10356;3.2368;3.25258;3.20429;
Bus2419;5.31384;5.10497;4.9658;4.88362;4.93605;5.03819;5.32424;5.5329;5.65356;5.78858;5.73782;5.76465;5.58179;5.53415;5.51023;5.60114;6.0792;6.64631;6.48362;6.59263;6.58202;6.27808;5.94939;5.55516;5.28659;5.08916;4.86053;4.92461;4.97578;5.29012;5.66001;5.88115;6.05694;6.31699;6.34778;6.25354;
Bus2420;7.15831;6.87695;6.68946;6.57877;6.64939;6.78699;7.17233;7.45341;7.61596;7.79783;7.72945;7.76561;7.51927;7.45509;7.42287;7.54533;8.18934;8.95329;8.73414;8.88098;8.86669;8.45725;8.01446;7.4834;7.1216;6.85565;6.54766;6.63397;6.70291;7.12637;7.62464;7.92254;8.15935;8.50966;8.55113;8.42418;
Bus2421;4.3916;4.21899;4.10397;4.03605;4.07938;4.1638;4.4002;4.57265;4.67237;4.78395;4.742;4.76418;4.61305;4.57368;4.55391;4.62904;5.02413;5.49281;5.35837;5.44846;5.43969;5.1885;4.91685;4.59104;4.36908;4.20592;4.01697;4.06992;4.11222;4.372;4.6777;4.86046;5.00574;5.22065;5.2461;5.16821;
Bus2422;3.11804;2.99548;2.91382;2.8656;2.89636;2.9563;3.12414;3.24658;3.31738;3.3966;3.36682;3.38256;3.27527;3.24731;3.23327;3.28662;3.56713;3.8999;3.80444;3.8684;3.86218;3.68383;3.49096;3.25964;3.10205;2.9862;2.85205;2.88965;2.91967;3.10412;3.32116;3.45092;3.55407;3.70666;3.72473;3.66943;
Bus2423;2.50321;2.40482;2.33926;2.30055;2.32525;2.37336;2.50811;2.60641;2.66325;2.72685;2.70294;2.71558;2.62944;2.607;2.59573;2.63855;2.86376;3.1309;3.05427;3.10562;3.10062;2.95744;2.8026;2.61689;2.49038;2.39737;2.28967;2.31986;2.34396;2.49204;2.66629;2.77046;2.85327;2.97577;2.99027;2.94588;
Bus2424;1.80056;1.72978;1.68263;1.65478;1.67255;1.70716;1.80408;1.87478;1.91567;1.96142;1.94422;1.95331;1.89135;1.87521;1.8671;1.89791;2.05989;2.25205;2.19693;2.23387;2.23027;2.12728;2.01591;1.88233;1.79132;1.72443;1.64696;1.66867;1.68601;1.79252;1.91785;1.99279;2.05235;2.14047;2.1509;2.11897;
Bus2425;6.63132;6.37067;6.19699;6.09444;6.15986;6.28733;6.6443;6.9047;7.05527;7.22376;7.16042;7.19391;6.9657;6.90625;6.8764;6.98985;7.58644;8.29415;8.09113;8.22717;8.21393;7.83463;7.42444;6.93247;6.59731;6.35094;6.06562;6.14558;6.20945;6.60173;7.06332;7.33929;7.55866;7.88318;7.9216;7.804;
Bus2426;3.95244;3.79709;3.69357;3.63245;3.67144;3.74742;3.96018;4.11538;4.20513;4.30555;4.2678;4.28776;4.15174;4.11631;4.09851;4.16613;4.52172;4.94353;4.82253;4.90361;4.89572;4.66965;4.42516;4.13194;3.93217;3.78533;3.61527;3.66293;3.701;3.9348;4.20993;4.37441;4.50516;4.69858;4.72149;4.65139;
Bus2427;8.73929;8.39578;8.16689;8.03175;8.11796;8.28596;8.7564;9.09957;9.29801;9.52006;9.43657;9.48071;9.17997;9.10162;9.06227;9.21179;9.99803;10.9307;10.66315;10.84243;10.82498;10.32511;9.78453;9.13617;8.69447;8.36978;7.99377;8.09915;8.18331;8.70029;9.30861;9.67231;9.96142;10.38909;10.43973;10.28474;
Bus2428;8.60754;8.26921;8.04377;7.91066;7.99558;8.16104;8.62439;8.96239;9.15784;9.37654;9.29431;9.33778;9.04158;8.96441;8.92565;9.07292;9.8473;10.76592;10.5024;10.67897;10.66179;10.16946;9.63702;8.99844;8.5634;8.2436;7.87326;7.97705;8.05995;8.56913;9.16828;9.52649;9.81124;10.23247;10.28235;10.12969;
Bus2429;7.68531;7.38323;7.18194;7.06309;7.13891;7.28664;7.70035;8.00213;8.17664;8.37191;8.29849;8.33731;8.07284;8.00394;7.96933;8.10082;8.79223;9.61243;9.37714;9.5348;9.51945;9.07987;8.60449;8.03432;7.64589;7.36036;7.0297;7.12237;7.19638;7.65101;8.18597;8.5058;8.76004;9.13614;9.18067;9.04437;
Bus2430;4.47944;4.30337;4.18604;4.11677;4.16097;4.24707;4.4882;4.6641;4.76581;4.87963;4.83684;4.85946;4.70531;4.66515;4.64498;4.72162;5.12462;5.60267;5.46553;5.55743;5.54848;5.29227;5.01519;4.68286;4.45646;4.29004;4.09731;4.15132;4.19446;4.45944;4.77125;4.95767;5.10585;5.32506;5.35102;5.27158;
Bus2431;4.12811;3.96585;3.85773;3.79389;3.83462;3.91397;4.13619;4.29829;4.39202;4.49691;4.45748;4.47833;4.33627;4.29926;4.28067;4.3513;4.72269;5.16325;5.03686;5.12155;5.11331;4.87719;4.62184;4.31558;4.10694;3.95356;3.77595;3.82573;3.86548;4.10968;4.39703;4.56883;4.70539;4.90741;4.93133;4.85812;
Bus2432;4.34769;4.1768;4.06293;3.99569;4.03859;4.12216;4.3562;4.52692;4.62564;4.73611;4.69458;4.71653;4.56692;4.52794;4.50837;4.58275;4.97389;5.43789;5.30478;5.39397;5.38529;5.13661;4.86768;4.54513;4.32539;4.16386;3.9768;4.02922;4.0711;4.32828;4.63092;4.81185;4.95568;5.16844;5.19363;5.11653;
Bus2433;7.33398;7.04571;6.85362;6.74021;6.81256;6.95354;7.34833;7.63632;7.80285;7.98919;7.91913;7.95617;7.70379;7.63804;7.60502;7.73049;8.3903;9.173;8.94847;9.09892;9.08428;8.66479;8.21114;7.66704;7.29637;7.02389;6.70834;6.79677;6.8674;7.30125;7.81175;8.11696;8.35958;8.71848;8.76098;8.63091;
Bus2434;4.3916;4.21899;4.10397;4.03605;4.07938;4.1638;4.4002;4.57265;4.67237;4.78395;4.742;4.76418;4.61305;4.57368;4.55391;4.62904;5.02413;5.49281;5.35837;5.44846;5.43969;5.1885;4.91685;4.59104;4.36908;4.20592;4.01697;4.06992;4.11222;4.372;4.6777;4.86046;5.00574;5.22065;5.2461;5.16821;
Bus2435;4.6551;4.47213;4.3502;4.27822;4.32414;4.41362;4.66421;4.847;4.95271;5.07098;5.02652;5.05003;4.88983;4.8481;4.82714;4.90678;5.32558;5.82238;5.67987;5.77536;5.76607;5.49981;5.21186;4.8665;4.63123;4.45827;4.25799;4.31412;4.35895;4.63432;4.95836;5.15208;5.30608;5.53389;5.56086;5.4783;
Bus2436;1.22965;1.18132;1.14911;1.13009;1.14223;1.16586;1.23206;1.28034;1.30826;1.33951;1.32776;1.33397;1.29165;1.28063;1.27509;1.29613;1.40676;1.53799;1.50034;1.52557;1.52311;1.45278;1.37672;1.28549;1.22334;1.17766;1.12475;1.13958;1.15142;1.22416;1.30975;1.36093;1.40161;1.46178;1.46891;1.4471;
Bus2437;11.506;11.05374;10.75239;10.57446;10.68797;10.90915;11.52852;11.98033;12.2416;12.53394;12.42403;12.48214;12.08619;11.98303;11.93123;12.12808;13.16323;14.39117;14.03892;14.27496;14.25198;13.59387;12.88215;12.02853;11.44699;11.01951;10.52446;10.6632;10.77401;11.45465;12.25556;12.7344;13.11503;13.6781;13.74477;13.54071;
Bus2438;10.27635;9.87243;9.60328;9.44436;9.54575;9.74328;10.29647;10.69999;10.93333;11.19444;11.09627;11.14817;10.79454;10.70241;10.65614;10.83195;11.75647;12.85319;12.53857;12.74939;12.72887;12.14109;11.50543;10.74304;10.22365;9.84185;9.39971;9.52362;9.62259;10.23049;10.94581;11.37347;11.71342;12.21632;12.27586;12.09361;
Bus2439;0.70266;0.67504;0.65663;0.64577;0.6527;0.66621;0.70403;0.73162;0.74758;0.76543;0.75872;0.76227;0.73809;0.73179;0.72862;0.74065;0.80386;0.87885;0.85734;0.87175;0.87035;0.83016;0.7867;0.73457;0.69905;0.67295;0.64271;0.65119;0.65795;0.69952;0.74843;0.77767;0.80092;0.8353;0.83938;0.82691;
Bus2440;5.13818;4.93621;4.80164;4.72218;4.77287;4.87164;5.14823;5.35;5.46667;5.59722;5.54814;5.57409;5.39727;5.3512;5.32807;5.41598;5.87824;6.42659;6.26929;6.37469;6.36444;6.07054;5.75271;5.37152;5.11182;4.92093;4.69985;4.76181;4.81129;5.11524;5.4729;5.68673;5.85671;6.10816;6.13793;6.04681;
Bus2441;3.38153;3.24862;3.16005;3.10776;3.14112;3.20612;3.38815;3.52094;3.59772;3.68364;3.65134;3.66842;3.55205;3.52173;3.50651;3.56436;3.86858;4.22947;4.12594;4.19531;4.18856;3.99514;3.78597;3.5351;3.36419;3.23856;3.09307;3.13384;3.16641;3.36644;3.60183;3.74255;3.85442;4.0199;4.03949;3.97952;
Bus2442;12.99915;12.4882;12.14774;11.94672;12.07496;12.32484;13.02459;13.53503;13.8302;14.16049;14.03631;14.10196;13.65463;13.53809;13.47956;13.70196;14.87144;16.25873;15.86076;16.12743;16.10148;15.35796;14.55387;13.58949;12.93248;12.44952;11.89023;12.04697;12.17216;12.94113;13.84598;14.38695;14.81698;15.45312;15.52844;15.2979;
Bus2443;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus2444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus2445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus2446;7.55356;7.25666;7.05882;6.94201;7.01653;7.16173;7.56834;7.86495;8.03647;8.22839;8.15623;8.19438;7.93444;7.86673;7.83272;7.96195;8.64151;9.44764;9.21639;9.37135;9.35626;8.92422;8.45698;7.89659;7.51482;7.23418;6.90919;7.00027;7.07301;7.51985;8.04564;8.35999;8.60987;8.97952;9.02328;8.88932;
Bus2447;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus2448;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus2449;7.59747;7.29885;7.09986;6.98237;7.05733;7.20337;7.61235;7.91068;8.08319;8.27623;8.20365;8.24202;7.98058;7.91246;7.87826;8.00824;8.69175;9.50257;9.26997;9.42583;9.41066;8.9761;8.50615;7.9425;7.55851;7.27624;6.94936;7.04097;7.11414;7.56357;8.09241;8.40859;8.65993;9.03172;9.07574;8.941;
Bus2450;7.29006;7.00352;6.81258;6.69985;6.77177;6.9119;7.30433;7.59059;7.75613;7.94135;7.87171;7.90853;7.65766;7.5923;7.55948;7.6842;8.34006;9.11807;8.89489;9.04444;9.02988;8.61291;8.16197;7.62113;7.25267;6.98183;6.66817;6.75607;6.82628;7.25753;7.76497;8.06836;8.30952;8.66628;8.70852;8.57923;
Bus2451;0.61482;0.59066;0.57456;0.56505;0.57111;0.58293;0.61603;0.64017;0.65413;0.66975;0.66388;0.66698;0.64583;0.64031;0.63755;0.64807;0.70338;0.76899;0.75017;0.76278;0.76156;0.72639;0.68836;0.64275;0.61167;0.58883;0.56238;0.56979;0.57571;0.61208;0.65488;0.68046;0.7008;0.73089;0.73445;0.72355;
Bus2452;1.40531;1.35008;1.31327;1.29154;1.3054;1.33241;1.40806;1.46325;1.49516;1.53086;1.51744;1.52454;1.47618;1.46358;1.45725;1.48129;1.60772;1.7577;1.71468;1.74351;1.7407;1.66032;1.57339;1.46913;1.39811;1.34589;1.28543;1.30238;1.31591;1.39904;1.49686;1.55535;1.60184;1.67061;1.67875;1.65383;
Bus2453;1.14182;1.09694;1.06703;1.04937;1.06064;1.08259;1.14405;1.18889;1.21481;1.24383;1.23292;1.23869;1.19939;1.18916;1.18402;1.20355;1.30627;1.42813;1.39317;1.4166;1.41432;1.34901;1.27838;1.19367;1.13596;1.09354;1.04441;1.05818;1.06918;1.13672;1.2162;1.26372;1.30149;1.35737;1.36398;1.34373;
Bus2454;1.71273;1.6454;1.60055;1.57406;1.59096;1.62388;1.71608;1.78333;1.82222;1.86574;1.84938;1.85803;1.79909;1.78373;1.77602;1.80533;1.95941;2.1422;2.08976;2.1249;2.12148;2.02351;1.91757;1.79051;1.70394;1.64031;1.56662;1.58727;1.60376;1.70508;1.8243;1.89558;1.95224;2.03605;2.04598;2.0156;
Bus2455;6.49957;6.2441;6.07387;5.97336;6.03748;6.16242;6.5123;6.76752;6.9151;7.08024;7.01816;7.05098;6.82731;6.76904;6.73978;6.85098;7.43572;8.12937;7.93038;8.06372;8.05074;7.67898;7.27694;6.79474;6.46624;6.22476;5.94511;6.02349;6.08608;6.47057;6.92299;7.19348;7.40849;7.72656;7.76422;7.64895;
Bus2456;2.28363;2.19387;2.13406;2.09875;2.12128;2.16517;2.2881;2.37778;2.42963;2.48765;2.46584;2.47737;2.39879;2.37831;2.36803;2.4071;2.61255;2.85626;2.78635;2.8332;2.82864;2.69802;2.55676;2.38734;2.27192;2.18708;2.08882;2.11636;2.13835;2.27344;2.4324;2.52744;2.60298;2.71474;2.72797;2.68747;
Bus2457;2.89846;2.78453;2.70862;2.66379;2.69239;2.74811;2.90413;3.01795;3.08376;3.15741;3.12972;3.14436;3.04461;3.01863;3.00558;3.05517;3.31593;3.62526;3.53652;3.59598;3.59019;3.42441;3.24512;3.03009;2.88359;2.77591;2.6512;2.68615;2.71406;2.88552;3.08728;3.2079;3.30379;3.44563;3.46242;3.41102;
Bus2458;4.69902;4.51432;4.39124;4.31858;4.36494;4.45526;4.70821;4.89273;4.99943;5.11882;5.07394;5.09767;4.93596;4.89383;4.87268;4.95307;5.37582;5.87731;5.73345;5.82985;5.82047;5.55169;5.26103;4.91242;4.67492;4.50033;4.29816;4.35482;4.40007;4.67804;5.00513;5.20069;5.35614;5.58609;5.61332;5.52999;
Bus2459;7.72922;7.42542;7.22298;7.10345;7.17971;7.32828;7.74435;8.04786;8.22336;8.41975;8.34591;8.38495;8.11897;8.04967;8.01487;8.14711;8.84248;9.66735;9.43072;9.58928;9.57385;9.13176;8.65365;8.08023;7.68958;7.40242;7.06986;7.16306;7.2375;7.69473;8.23274;8.5544;8.8101;9.18834;9.23313;9.09605;
Bus2460;2.89846;2.78453;2.70862;2.66379;2.69239;2.74811;2.90413;3.01795;3.08376;3.15741;3.12972;3.14436;3.04461;3.01863;3.00558;3.05517;3.31593;3.62526;3.53652;3.59598;3.59019;3.42441;3.24512;3.03009;2.88359;2.77591;2.6512;2.68615;2.71406;2.88552;3.08728;3.2079;3.30379;3.44563;3.46242;3.41102;
Bus2461;6.0165;5.78001;5.62243;5.52939;5.58875;5.7044;6.02827;6.26452;6.40114;6.55401;6.49654;6.52692;6.31988;6.26594;6.23885;6.34178;6.88306;7.52516;7.34096;7.46439;7.45237;7.10824;6.73608;6.28973;5.98564;5.76211;5.50325;5.57579;5.63374;5.98965;6.40844;6.65883;6.85786;7.15229;7.18715;7.08045;
Bus2462;7.59747;7.29885;7.09986;6.98237;7.05733;7.20337;7.61235;7.91068;8.08319;8.27623;8.20365;8.24202;7.98058;7.91246;7.87826;8.00824;8.69175;9.50257;9.26997;9.42583;9.41066;8.9761;8.50615;7.9425;7.55851;7.27624;6.94936;7.04097;7.11414;7.56357;8.09241;8.40859;8.65993;9.03172;9.07574;8.941;
Bus2463;9.22237;8.85987;8.61833;8.47571;8.5667;8.74397;9.24042;9.60256;9.81197;10.04629;9.95819;10.00477;9.6874;9.60472;9.5632;9.72098;10.55068;11.53491;11.25257;11.44176;11.42334;10.89585;10.32538;9.64119;9.17507;8.83243;8.43563;8.54684;8.63566;9.18121;9.82316;10.20696;10.51205;10.96336;11.0168;10.85324;
Bus2464;5.05034;4.85183;4.71956;4.64146;4.69129;4.78837;5.06023;5.25854;5.37322;5.50154;5.4533;5.4788;5.30501;5.25973;5.23699;5.32339;5.77775;6.31674;6.16212;6.26572;6.25564;5.96677;5.65438;5.2797;5.02444;4.83681;4.61951;4.68041;4.72905;5.0278;5.37935;5.58952;5.7566;6.00375;6.03301;5.94344;
Bus2465;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus2466;8.30013;7.97388;7.75649;7.62814;7.71003;7.86958;8.31638;8.6423;8.83077;9.04166;8.96237;9.00429;8.71866;8.64425;8.60688;8.74888;9.49561;10.38142;10.12731;10.29758;10.28101;9.80626;9.29285;8.67707;8.25756;7.94919;7.59207;7.69215;7.77209;8.26309;8.84084;9.18626;9.46084;9.86703;9.91512;9.76792;
Bus2467;9.13454;8.77549;8.53625;8.39499;8.48511;8.6607;9.15242;9.5111;9.71852;9.95061;9.86335;9.90949;9.59514;9.51325;9.47212;9.6284;10.4502;11.42505;11.1454;11.33279;11.31455;10.79208;10.22705;9.54937;9.08769;8.74831;8.35529;8.46544;8.55341;9.09377;9.72961;10.10975;10.41193;10.85895;10.91188;10.74988;
Bus2468;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus2469;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus2470;10.97901;10.54747;10.25991;10.09013;10.19845;10.40949;11.0005;11.43161;11.68091;11.95987;11.85499;11.91044;11.53262;11.43419;11.38476;11.5726;12.56033;13.73204;13.39591;13.62114;13.59922;12.97125;12.29212;11.47761;10.9227;10.5148;10.04242;10.17481;10.28054;10.93001;11.69424;12.15114;12.51434;13.05162;13.11524;12.92053;
Bus2471;9.83719;9.45053;9.19288;9.04076;9.13781;9.3269;9.85645;10.24273;10.4661;10.71604;10.62207;10.67175;10.33323;10.24504;10.20075;10.36905;11.25406;12.3039;12.00274;12.20454;12.1849;11.62224;11.01374;10.28393;9.78674;9.42126;8.99801;9.11663;9.21137;9.79329;10.47804;10.88742;11.21285;11.69425;11.75125;11.57679;
Bus2472;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus2473;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus2474;1.62489;1.56102;1.51847;1.49334;1.50937;1.5406;1.62807;1.69188;1.72878;1.77006;1.75454;1.76275;1.70683;1.69226;1.68495;1.71274;1.85893;2.03234;1.9826;2.01593;2.01268;1.91974;1.81923;1.69869;1.61656;1.55619;1.48628;1.50587;1.52152;1.61764;1.73075;1.79837;1.85212;1.93164;1.94106;1.91224;
Bus2475;1.0979;1.05475;1.02599;1.00901;1.01984;1.04095;1.10005;1.14316;1.16809;1.19599;1.1855;1.19104;1.15326;1.14342;1.13848;1.15726;1.25603;1.3732;1.33959;1.36211;1.35992;1.29712;1.22921;1.14776;1.09227;1.05148;1.00424;1.01748;1.02805;1.093;1.16942;1.21511;1.25143;1.30516;1.31152;1.29205;
Bus2476;2.89846;2.78453;2.70862;2.66379;2.69239;2.74811;2.90413;3.01795;3.08376;3.15741;3.12972;3.14436;3.04461;3.01863;3.00558;3.05517;3.31593;3.62526;3.53652;3.59598;3.59019;3.42441;3.24512;3.03009;2.88359;2.77591;2.6512;2.68615;2.71406;2.88552;3.08728;3.2079;3.30379;3.44563;3.46242;3.41102;
Bus2477;5.57734;5.35811;5.21204;5.12579;5.18081;5.28802;5.58825;5.80726;5.9339;6.07561;6.02234;6.0505;5.85857;5.80857;5.78346;5.87888;6.38065;6.97587;6.80512;6.91954;6.9084;6.58939;6.2444;5.83062;5.54873;5.34152;5.10155;5.1688;5.22252;5.55244;5.94067;6.17278;6.35729;6.63022;6.66254;6.56363;
