<BEGIN>;
<Hydro plants>;
ID;Name;Minimum reservoir volume (hm3);Maximum reservoir volume (hm3);Name of downriver reservoir;Water travelling time (h);Run-of-river plant? TRUE or FALSE;Minimum forebay level (m);Maximum forebay level (m);Maximum spillage (m3/s);Basin;Influence of spillage on the HPF? Yes or No;Maximum spillage - HPF;Downriver plant of bypass discharge;Maximum bypass discharge (m3/s);Water travel time in the bypass process (h);Downriver reservoir of pump units;Upriver reservoir of pump units;Water travel time in pumping (h);Comments
</Hydro plants>;
<Thermal plants>;
ID;Name;Minimum power output (MW);Maximum power output (MW);Unitary linear cost ($/MW);Ramp-up limit (MW/h);Ramp-down limit (MW/h);Minimum up-time (h);Minimum down-time (h);Bus id;Constant cost ($);Start-up cost ($);Shut-down cost ($);Comments
843;g843;1.2472084744909209;25.531968488814393;567.854658072732;17.87;17.87;4;4;4451;0;0.0;0;
844;g844;3.455006067043346;25.665086023800374;1275.4958074294818;17.97;17.97;2;2;4451;0;0.0;0;
845;g845;5.402590047708204;23.065891326503255;0.0;16.15;16.15;2;2;4455;0;0.0;0;
846;g846;0;13.55510160312525;519.0990570781028;9.49;9.49;0;0;4456;0;0.0;0;
847;g847;0;9.625920285827547;0.0;6.74;6.74;0;0;4475;0;0.0;0;
848;g848;0;48.7436552017264;0.0;34.12;34.12;0;0;4477;0;0.0;0;
849;g849;1.313486529003014;23.613931736780135;0.0;16.53;16.53;1;1;4478;0;0.0;0;
850;g850;3.3126024931458296;23.301004579810296;519.0178942477544;16.31;16.31;2;2;4479;0;0.0;0;
851;g851;3.3640222642568363;23.425312597919216;31.239393235358875;16.4;16.4;4;4;4480;0;0.0;0;
852;g852;3.933846275745873;23.342058733208827;1026.954802368968;16.34;16.34;2;2;4481;0;0.0;0;
853;g853;3.775958457627309;23.44676093486011;1278.9605380804064;16.41;16.41;1;1;4482;0;0.0;0;
854;g854;1.6794457593695618;21.13581591004224;141.8467810445145;14.8;14.8;1;1;4495;0;0.0;0;
855;g855;7.392544526374972;27.297474448742697;749.1900545026374;19.11;19.11;1;1;4508;0;0.0;0;
856;g856;1.841112981145419;20.810148610062832;354.09534096695666;14.57;14.57;1;1;4511;0;0.0;0;
857;g857;2.4585641272068015;20.74066708127309;855.6091896412731;14.52;14.52;2;2;4511;0;0.0;0;
858;g858;9.171564065579785;81.0210030153502;0.0;56.71;56.71;1;1;4515;0;0.0;0;
859;g859;3.844915754414305;21.86702850807093;740.6445609599461;15.31;15.31;4;4;4524;0;0.0;0;
860;g860;2.3289730339716677;21.802361248380798;0.0;15.26;15.26;4;4;4524;0;0.0;0;
861;g861;0;37.09643627505444;262.79611578814274;25.97;25.97;0;0;4538;0;0.0;0;
862;g862;0;39.439389894493225;109.09671931524167;27.61;27.61;0;0;4538;0;0;0;
863;g863;0;37.324808208530136;32.08435531743066;26.13;26.13;0;0;4538;0;0.0;0;
864;g864;0;41.307809507215644;189.48240050468542;28.92;28.92;0;0;4538;0;0;0;
865;g865;0;37.332995597004306;163.50756676074582;26.13;26.13;0;0;4538;0;0.0;0;
866;g866;1.2928423275101806;21.773102673529724;173.2650435008852;15.24;15.24;1;1;4567;0;0.0;0;
867;g867;0;11.46965898947452;360.81616844502264;8.03;8.03;0;0;4571;0;0.0;0;
868;g868;44.0;45.0;3291.067786071627;31.5;31.5;4;4;4574;0;0.0;0;
869;g869;44.0;45.0;3796.784744856032;31.5;31.5;1;1;4574;0;0.0;0;
870;g870;0;5.220231881742724;0.0;3.65;3.65;0;0;4582;0;0;0;
871;g871;1.5374015158899874;16.70630613968762;1149.7154231589564;11.69;11.69;4;4;4583;0;0.0;0;
872;g872;0;5.3436725202415225;0.0;3.74;3.74;0;0;4585;0;0.0;0;
873;g873;0;12.602825490764923;0.0;8.82;8.82;0;0;4588;0;0.0;0;
874;g874;1.463175032494022;12.500048452482577;932.3831767025156;8.75;8.75;4;4;4588;0;0.0;0;
875;g875;0;29.11899726793341;0.0;20.38;20.38;0;0;4623;0;0.0;0;
876;g876;0;7.568646681183574;0.0;5.3;5.3;0;0;4634;0;0.0;0;
877;g877;0;5.197170851885557;0.0;3.64;3.64;0;0;4635;0;0.0;0;
878;g878;0;3.821830523961915;0.0;2.68;2.68;0;0;4636;0;0;0;
879;g879;6.951872442454859;29.725812039577274;0.0;20.81;20.81;2;2;4645;0;0.0;0;
880;g880;1.0149226124289146;27.115147442382888;0.0;18.98;18.98;1;1;4646;0;0.0;0;
881;g881;1.1483380646823096;17.4293921196583;681.6511729602671;12.2;12.2;4;4;4651;0;0.0;0;
882;g882;0;8.744487496359646;0.0;6.12;6.12;0;0;4657;0;0.0;0;
883;g883;0;11.278158298925877;345.70116282277866;7.89;7.89;0;0;4661;0;0;0;
884;g884;2.6093274638809896;29.10124644554194;0.0;20.37;20.37;4;4;4662;0;0.0;0;
885;g885;0;9.611873269352651;0.0;6.73;6.73;0;0;4669;0;0;0;
886;g886;4.971635392563944;21.978585153542017;808.4849539884253;15.39;15.39;4;4;4669;0;0.0;0;
887;g887;0;2.877843016789178;0.0;2.01;2.01;0;0;4674;0;0.0;0;
888;g888;0;0.19297143982240098;216.8004470558817;0.14;0.14;0;0;4674;0;0;0;
889;g889;0;4.473343976957876;0.0;3.13;3.13;0;0;4674;0;0;0;
890;g890;0;6.465604545436884;0.0;4.53;4.53;0;0;4674;0;0.0;0;
891;g891;0;2.994421192983848;0.0;2.1;2.1;0;0;4674;0;0.0;0;
892;g892;2.149801758266788;13.74658783688669;970.3205936526986;9.62;9.62;2;2;4686;0;0.0;0;
893;g893;0;0.1340495117551171;121.1441905297771;0.09;0.09;0;0;4701;0;0;0;
894;g894;0;0.0;96.28810139917584;0.03;0.03;0;0;4701;0;0.0;0;
895;g895;0;0.0;175.25733412190755;0.05;0.05;0;0;4701;0;0;0;
896;g896;1.1982353680303892;11.361981256601966;559.7888685589461;7.95;7.95;2;2;4718;0;0.0;0;
897;g897;2.5062126335023085;11.271189443744175;1139.3257229531423;7.89;7.89;4;4;4718;0;0.0;0;
898;g898;0;10.824399243172522;110.21411895913897;7.58;7.58;0;0;4719;0;0.0;0;
899;g899;0;1.9267123372348731;0.0;1.35;1.35;0;0;4719;0;0.0;0;
900;g900;0;9.507786057059898;0.0;6.66;6.66;0;0;4720;0;0.0;0;
901;g901;0;9.554801164003191;0.0;6.69;6.69;0;0;4721;0;0.0;0;
902;g902;0;14.955404204931956;817.6110642514643;10.47;10.47;0;0;4721;0;0;0;
903;g903;0;14.836694529681049;441.41417242818375;10.39;10.39;0;0;4721;0;0.0;0;
904;g904;0;8.681583984566577;0.0;6.08;6.08;0;0;4757;0;0.0;0;
905;g905;0;9.740163491091845;0.0;6.82;6.82;0;0;4758;0;0.0;0;
906;g906;0;9.75450584645144;0.0;6.83;6.83;0;0;4758;0;0.0;0;
907;g907;0;9.472448570708405;0.0;6.63;6.63;0;0;4759;0;0;0;
908;g908;0;9.73820277220834;0.0;6.82;6.82;0;0;4759;0;0.0;0;
909;g909;6.12950041470095;28.445959395828233;1359.7640112000458;19.91;19.91;2;2;4768;0;0.0;0;
910;g910;0;3.2117365085158696;0.0;2.25;2.25;0;0;4771;0;0.0;0;
911;g911;0;6.854650157303808;0.0;4.8;4.8;0;0;4778;0;0.0;0;
912;g912;1.7274287658043366;25.912952603142095;1695.503870025525;18.14;18.14;4;4;4783;0;0.0;0;
913;g913;0;9.2;0.0;6.44;6.44;0;0;4789;0;0.0;0;
914;g914;1.2551361267581855;13.658349800806233;799.5609101340806;9.56;9.56;4;4;4794;0;0.0;0;
915;g915;8.287689308114416;25.73703384375536;695.2231485132643;18.02;18.02;4;4;4805;0;0.0;0;
916;g916;2.023879624000802;19.690137899036245;988.1349401675537;13.78;13.78;2;2;4815;0;0.0;0;
917;g917;0;5.719147823547589;0.0;4.0;4.0;0;0;4818;0;0;0;
918;g918;1.9046286453497894;14.805289710504614;1160.9437831189653;10.36;10.36;1;1;4819;0;0.0;0;
919;g919;3.1420984122265376;14.983645362585658;1100.919136847322;10.49;10.49;2;2;4819;0;0.0;0;
920;g920;0;14.732004929245527;812.4751774984512;10.31;10.31;0;0;4820;0;0.0;0;
921;g921;2.154156142808049;14.738789383871163;1368.936360818103;10.32;10.32;4;4;4820;0;0.0;0;
922;g922;9.303584655156197;140.76705290821803;538.2138747357699;98.54;98.54;4;4;4827;0;0.0;0;
923;g923;0;278.708931253243;0.0;195.1;195.1;0;0;4830;0;0.0;0;
924;g924;0;284.57025648558863;0.0;199.2;199.2;0;0;4830;0;0;0;
925;g925;0;264.5013792686411;0.0;185.15;185.15;0;0;4829;0;0;0;
926;g926;0;270.172803841445;0.0;189.12;189.12;0;0;4829;0;0.0;0;
927;g927;0;269.78129642348836;0.0;188.85;188.85;0;0;4826;0;0;0;
928;g928;0;281.2531923226786;0.0;196.88;196.88;0;0;4826;0;0.0;0;
929;g929;0;252.8840293029371;0.0;177.02;177.02;0;0;4825;0;0.0;0;
930;g930;0;303.68451208816225;0.0;212.58;212.58;0;0;4825;0;0.0;0;
931;g931;12.630334819951;142.18438152390908;528.7481634800456;99.53;99.53;2;2;4828;0;0.0;0;
932;g932;9.692541524129709;142.0852437742363;562.0722704689389;99.46;99.46;4;4;4828;0;0.0;0;
933;g933;10.457862028820118;141.78936798934564;504.9535362894461;99.25;99.25;2;2;4827;0;0.0;0;
934;g934;2.21512292511178;20.33131953589092;0.0;14.23;14.23;2;2;4837;0;0.0;0;
935;g935;2.936053479330279;23.64446381848094;555.2436938091776;16.55;16.55;4;4;4837;0;0.0;0;
936;g936;0;9.0;0.0;6.3;6.3;0;0;4848;0;0;0;
937;g937;0;5.882993040866853;0.0;4.12;4.12;0;0;4856;0;0.0;0;
938;g938;0;10.382205185022826;200.16370761815995;7.27;7.27;0;0;4856;0;0.0;0;
939;g939;0;10.749984455745787;62.18023726939225;7.52;7.52;0;0;4869;0;0.0;0;
940;g940;0;11.13281349927689;0.0;7.79;7.79;0;0;4869;0;0;0;
941;g941;4.396554050157322;21.72488630494377;218.34873082572176;15.21;15.21;1;1;4876;0;0.0;0;
942;g942;1.764518545167897;12.503609426253515;1211.182263849651;8.75;8.75;1;1;4883;0;0.0;0;
943;g943;4.2809943634601595;29.187132717763983;457.87095832255227;20.43;20.43;1;1;4887;0;0.0;0;
944;g944;3.8701027911493457;19.782204197724727;0.0;13.85;13.85;4;4;4887;0;0.0;0;
945;g945;0;4.953745578159824;0.0;3.47;3.47;0;0;4899;0;0;0;
946;g946;2.0645314340125305;15.788201877499002;1407.935764576186;11.05;11.05;1;1;4903;0;0.0;0;
947;g947;1.5821409150097092;21.425853185872935;0.0;15.0;15.0;4;4;4905;0;0.0;0;
948;g948;2.3059478476032607;19.763280137395014;0.0;13.83;13.83;4;4;4905;0;0.0;0;
949;g949;2.171696696739763;26.306163072256023;785.7353393912724;18.41;18.41;2;2;4905;0;0.0;0;
950;g950;2.222015679976174;22.45528372169184;806.7692399581192;15.72;15.72;1;1;4925;0;0.0;0;
951;g951;2.3973875600365173;26.123125805882285;268.68519212156616;18.29;18.29;1;1;4928;0;0.0;0;
952;g952;4.605817177756226;19.918611503004495;1716.4361280160372;13.94;13.94;2;2;4935;0;0.0;0;
953;g953;0;9.169440314906034;0.0;6.42;6.42;0;0;4951;0;0.0;0;
954;g954;0;3.922567533933597;0.0;2.75;2.75;0;0;4955;0;0.0;0;
955;g955;3.974957285779366;21.353013351144195;223.36267686705196;14.95;14.95;1;1;4966;0;0.0;0;
956;g956;3.9000911995888234;23.72260809649402;0.0;16.61;16.61;1;1;4966;0;0.0;0;
957;g957;3.4217381025229545;29.385329569302034;248.44114066773636;20.57;20.57;1;1;4973;0;0.0;0;
958;g958;3.867981119337836;26.473183838572925;279.0069740840986;18.53;18.53;1;1;4973;0;0.0;0;
959;g959;2.872129658585469;22.26789587134699;0.0;15.59;15.59;1;1;4986;0;0.0;0;
960;g960;1.0097056956873416;23.09392310678129;0.0;16.17;16.17;1;1;4987;0;0.0;0;
961;g961;4.23480160528179;32.715203442853685;164.59379459527167;22.9;22.9;4;4;4988;0;0.0;0;
962;g962;2.6296704862232705;20.978082710385074;0.0;14.68;14.68;4;4;4989;0;0.0;0;
963;g963;0;9.498428155400156;0.0;6.65;6.65;0;0;4996;0;0.0;0;
964;g964;4.727563269945768;22.783967715807407;881.7572844793631;15.95;15.95;2;2;4997;0;0.0;0;
965;g965;1.0532135296192935;11.760210985196474;650.8553314336493;8.23;8.23;1;1;5015;0;0.0;0;
966;g966;4.156332115332736;19.808268131273255;1754.9973411837464;13.87;13.87;4;4;5015;0;0.0;0;
967;g967;2.0502982288152145;20.405176895726314;636.7439580281455;14.28;14.28;1;1;5017;0;0.0;0;
968;g968;2.308598651987746;17.741743917562584;0.0;12.42;12.42;4;4;5023;0;0.0;0;
969;g969;6.089549725903425;24.687491772387812;1356.506082246756;17.28;17.28;2;2;5027;0;0.0;0;
970;g970;0;49.32746968085025;0.0;34.53;34.53;0;0;5033;0;0.0;0;
971;g971;1.1309262585571038;17.982242805665766;48.66942911813999;12.59;12.59;1;1;5041;0;0.0;0;
972;g972;0;9.262480628681955;0.0;6.48;6.48;0;0;5042;0;0;0;
973;g973;1.0442758002517067;14.773000975855108;663.225395524259;10.34;10.34;2;2;5044;0;0.0;0;
974;g974;1.9754438489767878;14.824833785383786;1087.1017354549583;10.38;10.38;1;1;5044;0;0.0;0;
975;g975;2.3730191553633255;23.63120551868846;0.0;16.54;16.54;4;4;5046;0;0.0;0;
976;g976;3.3973365329453626;15.703121491178441;1797.8755317429468;10.99;10.99;2;2;5046;0;0.0;0;
977;g977;0;25.921392810947463;0.0;18.14;18.14;0;0;5050;0;0;0;
978;g978;0;4.9356520716311065;0.0;3.45;3.45;0;0;5052;0;0.0;0;
979;g979;0;5.24639120029437;0.0;3.67;3.67;0;0;5052;0;0;0;
980;g980;0;2.8999629724577347;0.0;2.03;2.03;0;0;5058;0;0;0;
981;g981;35.62628016881065;244.82495718154613;1485.1224640816497;171.38;171.38;2;2;5958;0;0.0;0;
982;g982;40.92392669603954;246.03665060845782;1424.1384153128336;172.23;172.23;1;1;5958;0;0.0;0;
983;g983;51.78390201286487;246.5320162342649;1793.6740016511926;172.57;172.57;4;4;5958;0;0.0;0;
984;g984;0;660.043675670349;0.0;462.03;462.03;0;0;5959;0;0.0;0;
985;g985;0;658.2093058310801;0.0;460.75;460.75;0;0;5959;0;0;0;
986;g986;87.13043257997893;240.87193242657;2942.01988849546;168.61;168.61;1;1;5961;0;0.0;0;
987;g987;309.21221283678545;1095.6631403571628;7336.172559706143;766.96;766.96;4;4;5962;0;0.0;0;
988;g988;338.4964191303526;1082.1133421756826;7626.095542829795;757.48;757.48;1;1;5962;0;0.0;0;
989;g989;4.276306672811167;191.67483606240805;351.2409170582075;134.17;134.17;1;1;5964;0;0.0;0;
990;g990;6.839622389847367;192.6888409685176;343.4095983300133;134.88;134.88;1;1;5965;0;0.0;0;
991;g991;0;1500.0;0.0;1050.0;1050.0;0;0;5967;0;0.0;0;
992;g992;0;1500.0;0.0;1050.0;1050.0;0;0;5967;0;0.0;0;
995;g995;50.0;500.0;7627.111846292775;350.0;350.0;1;1;5972;0;0.0;0;
996;g996;4.773249845516046;80.48813870505123;0.0;56.34;56.34;4;4;5975;0;0.0;0;
997;g997;2.4330429994896052;83.2385961366273;0.0;58.27;58.27;2;2;5975;0;0.0;0;
998;g998;0;396.2686705981265;0.0;277.39;277.39;0;0;5983;0;0.0;0;
999;g999;0;402.77313011684146;0.0;281.94;281.94;0;0;5983;0;0.0;0;
1000;g1000;6.087506877574472;22.320920968110492;368.89687604409255;15.62;15.62;4;4;5986;0;0.0;0;
1001;g1001;10.297022892711961;56.14855067484517;0.0;39.3;39.3;1;1;5986;0;0.0;0;
1002;g1002;0;450.0;601.6729900745223;315.0;315.0;0;0;5988;0;0;0;
1003;g1003;0;450.0;926.6554903833744;315.0;315.0;0;0;5988;0;0.0;0;
1006;g1006;0;1500.0;0.0;1050.0;1050.0;0;0;6002;0;0;0;
1007;g1007;0;1500.0;0.0;1050.0;1050.0;0;0;6002;0;0;0;
1008;g1008;10.052331900985168;53.59091203061588;0.0;37.51;37.51;4;4;6002;0;0.0;0;
1009;g1009;8.786226232596261;51.137238886803196;0.0;35.8;35.8;1;1;6002;0;0.0;0;
1010;g1010;0;1500.0;0.0;1050.0;1050.0;0;0;6002;0;0.0;0;
1011;g1011;0;1500.0;75.14661849624343;1050.0;1050.0;0;0;6002;0;0.0;0;
1012;g1012;29.080846253470508;245.5527539479229;1269.825522822596;171.89;171.89;1;1;6003;0;0.0;0;
1013;g1013;32.8380828156463;248.34921346095916;1247.7820361275226;173.84;173.84;1;1;6003;0;0.0;0;
1014;g1014;28.346241477717648;396.2863966123298;896.8211674084264;277.4;277.4;2;2;6003;0;0.0;0;
1015;g1015;0;530.9;767.4424044379247;371.63;371.63;0;0;6006;0;0.0;0;
1016;g1016;301.3445678325339;600.0;8590.176652709886;420.0;420.0;1;1;6009;0;0.0;0;
1017;g1017;0;500.0;746.9028121652182;350.0;350.0;0;0;6010;0;0.0;0;
1018;g1018;204.40487415521594;415.0048072963484;9053.317915858512;290.5;290.5;1;1;6014;0;0.0;0;
1019;g1019;199.7569194881254;409.58433725343843;7998.2456433225225;286.71;286.71;4;4;6014;0;0.0;0;
1020;g1020;240.3426597678745;372.74668511550817;10066.380999784622;260.92;260.92;4;4;6014;0;0.0;0;
1021;g1021;174.13944383949257;385.7241672308604;6440.538901542525;270.01;270.01;4;4;6014;0;0.0;0;
1022;g1022;0;1500.0;0.0;1050.0;1050.0;0;0;6022;0;0;0;
1023;g1023;0;48.42227107997026;0.0;33.9;33.9;0;0;6021;0;0.0;0;
1024;g1024;48.93400596976792;250.98103461188245;1941.7024965342737;175.69;175.69;2;2;6023;0;0.0;0;
1025;g1025;0;488.51;803.2370886240608;341.96;341.96;0;0;6026;0;0;0;
1027;g1027;420.3323609966818;1040.3952282373748;7961.965883532847;728.28;728.28;4;4;6029;0;0.0;0;
1028;g1028;347.84128858604356;1049.018558698678;8039.925675479989;734.31;734.31;1;1;6029;0;0.0;0;
1029;g1029;225.40785822391462;403.0789437859435;9846.176400906905;282.16;282.16;2;2;6029;0;0.0;0;
1030;g1030;221.22805881526338;399.2597500607083;10503.007090076413;279.48;279.48;2;2;6029;0;0.0;0;
1031;g1031;197.87482863096787;600.0;5729.390255552754;420.0;420.0;4;4;6040;0;0.0;0;
1032;g1032;0;1500.0;0.0;1050.0;1050.0;0;0;6045;0;0;0;
1033;g1033;0;0.0;158.1004859249517;0.01;0.01;0;0;6049;0;0.0;0;
1034;g1034;0;508.0;608.3487255450066;355.6;355.6;0;0;6055;0;0;0;
1035;g1035;0;1087.44;2294.7175009854177;761.21;761.21;0;0;6058;0;0;0;
1036;g1036;330.42946954546665;1043.4762010150835;8229.86411060597;730.43;730.43;2;2;6066;0;0.0;0;
1037;g1037;348.94149668210594;899.8686541370691;9584.002361726598;629.91;629.91;4;4;6066;0;0.0;0;
1038;g1038;321.1477920822777;909.5544879173573;9460.85748057505;636.69;636.69;2;2;6066;0;0.0;0;
1039;g1039;0;1500.0;16.74776401945266;1050.0;1050.0;0;0;6069;0;0;0;
1040;g1040;0;1500.0;0.0;1050.0;1050.0;0;0;6070;0;0.0;0;
1041;g1041;0;1500.0;0.0;1050.0;1050.0;0;0;6083;0;0.0;0;
1042;g1042;0;1500.0;0.0;1050.0;1050.0;0;0;6084;0;0.0;0;
1043;g1043;0;1385.0;0.0;969.5;969.5;0;0;6088;0;0.0;0;
1044;g1044;0;1500.0;0.0;1050.0;1050.0;0;0;6089;0;0.0;0;
1045;g1045;21.546044919194355;218.9940143512435;261.9277368684733;153.3;153.3;4;4;6090;0;0.0;0;
1046;g1046;0;1500.0;0.0;1050.0;1050.0;0;0;6092;0;0.0;0;
1047;g1047;0;33.118041738308285;0.0;23.18;23.18;0;0;6093;0;0.0;0;
1048;g1048;0;31.77441169961069;0.0;22.24;22.24;0;0;6092;0;0.0;0;
1049;g1049;3.038089191698085;21.70267306890619;1016.4999847288962;15.19;15.19;2;2;6092;0;0.0;0;
1050;g1050;0;114.42477315707634;747.5973129422731;80.1;80.1;0;0;6095;0;0;0;
1051;g1051;3.14640361811886;22.300488706459557;714.4650751764464;15.61;15.61;4;4;6094;0;0.0;0;
1052;g1052;0;1221.67;1763.7359611164366;855.17;855.17;0;0;6103;0;0.0;0;
1053;g1053;0;450.0;641.808051388678;315.0;315.0;0;0;6104;0;0.0;0;
1055;g1055;67.00171718098004;255.7573525940742;2162.0251290365795;179.03;179.03;1;1;6113;0;0.0;0;
1056;g1056;62.89337036135373;249.85121991638732;2043.3060011505627;174.9;174.9;4;4;6112;0;0.0;0;
1057;g1057;31.211790055440044;254.0404960834197;1473.4777377061416;177.83;177.83;1;1;6113;0;0.0;0;
1058;g1058;0;1500.0;0.0;1050.0;1050.0;0;0;6112;0;0.0;0;
1059;g1059;0;1500.0;0.0;1050.0;1050.0;0;0;6115;0;0;0;
1060;g1060;0;0.16540616753504672;140.88467904696893;0.12;0.12;0;0;6115;0;0.0;0;
1061;g1061;16.163041809777866;224.73923483784415;873.0719532101457;157.32;157.32;4;4;6117;0;0.0;0;
1062;g1062;58.360622999081706;735.9934203843367;2364.3035309580237;515.2;515.2;4;4;6126;0;0.0;0;
1064;g1064;0;6.60342714177427;0.0;4.62;4.62;0;0;6132;0;0;0;
1065;g1065;24.30273059370028;175.44966347199838;1087.7309828387336;122.81;122.81;4;4;6133;0;0.0;0;
1066;g1066;31.340065376951223;180.685259553995;1057.0107843496976;126.48;126.48;2;2;6133;0;0.0;0;
1067;g1067;0;440.1299583589868;0.0;308.09;308.09;0;0;6134;0;0.0;0;
1068;g1068;0;457.0918927455033;0.0;319.96;319.96;0;0;6134;0;0.0;0;
1069;g1069;0;417.6811567357108;0.0;292.38;292.38;0;0;6134;0;0.0;0;
1070;g1070;0;432.7661434225831;0.0;302.94;302.94;0;0;6134;0;0;0;
1071;g1071;0;456.0;651.3029125754969;319.2;319.2;0;0;6139;0;0.0;0;
1072;g1072;22.546415500401643;150.10874179767106;1106.020994540306;105.08;105.08;4;4;6139;0;0.0;0;
1073;g1073;0;48.521280668784236;0.0;33.96;33.96;0;0;6139;0;0;0;
1074;g1074;3.953542306239574;92.67913354155394;930.6430159985554;64.88;64.88;1;1;6139;0;0.0;0;
1075;g1075;1.2895167552727165;71.22590152403738;0.0;49.86;49.86;1;1;6139;0;0.0;0;
1076;g1076;0;1500.0;0.0;1050.0;1050.0;0;0;6146;0;0;0;
1079;g1079;0;1500.0;0.0;1050.0;1050.0;0;0;6158;0;0.0;0;
1080;g1080;0;1500.0;0.0;1050.0;1050.0;0;0;6160;0;0.0;0;
1081;g1081;12.28522001632275;363.5136881502042;0.0;254.46;254.46;1;1;6162;0;0.0;0;
1082;g1082;35.3152267261572;192.22091535942553;905.4960960222664;134.55;134.55;4;4;6162;0;0.0;0;
1083;g1083;16.401512642780258;178.48199880778233;492.57090583183447;124.94;124.94;1;1;6165;0;0.0;0;
1084;g1084;23.529249647118316;178.4730007396126;669.8945522128231;124.93;124.93;4;4;6165;0;0.0;0;
1085;g1085;0;2855.26;0.0;1998.68;1998.68;0;0;6172;0;0.0;0;
1087;g1087;1.1952680386973302;20.54426589352782;27.226136992804186;14.38;14.38;4;4;6174;0;0.0;0;
1088;g1088;1.41619005429954;20.39973731370967;468.1736046482897;14.28;14.28;2;2;6174;0;0.0;0;
1089;g1089;0;1500.0;0.0;1050.0;1050.0;0;0;6176;0;0.0;0;
1090;g1090;227.89913017080372;392.506974299852;8959.66509612404;274.75;274.75;4;4;6179;0;0.0;0;
1091;g1091;0;301.34468316917145;0.0;210.94;210.94;0;0;6184;0;0.0;0;
1092;g1092;28.804631419096943;289.14808237560624;1152.5634841676638;202.4;202.4;1;1;6188;0;0.0;0;
1093;g1093;61.46830133759058;285.0867952591336;2265.7155249323328;199.56;199.56;2;2;6188;0;0.0;0;
1095;g1095;11.132290448131283;762.5042563489764;0.0;533.75;533.75;4;4;6193;0;0.0;0;
1096;g1096;8.055144585946215;761.1516885730475;0.0;532.81;532.81;2;2;6193;0;0.0;0;
1100;g1100;29.177791294233106;193.02553777334322;649.5650944487346;135.12;135.12;2;2;6195;0;0.0;0;
1101;g1101;0;1500.0;0.0;1050.0;1050.0;0;0;6196;0;0;0;
1102;g1102;2.4041145754641575;23.059562414896988;469.5476755416885;16.14;16.14;4;4;6196;0;0.0;0;
1103;g1103;0;1500.0;0.0;1050.0;1050.0;0;0;6212;0;0.0;0;
1104;g1104;346.91268863941536;892.0294699856053;9266.929127099946;624.42;624.42;4;4;6215;0;0.0;0;
1105;g1105;29.135917888136397;323.0281982924396;890.0557963102624;226.12;226.12;1;1;6216;0;0.0;0;
1106;g1106;25.34644148596384;324.7696848711433;645.5235780467265;227.34;227.34;1;1;6216;0;0.0;0;
1107;g1107;51.336779123425075;712.4332132647887;1797.4699460748843;498.7;498.7;1;1;6216;0;0.0;0;
1108;g1108;46.8888568057443;241.431264754968;1699.2247850052606;169.0;169.0;2;2;6218;0;0.0;0;
1110;g1110;69.4087957618151;241.50828323123574;2437.961635964942;169.06;169.06;4;4;6218;0;0.0;0;
1111;g1111;48.046193273621846;245.32174601457518;1759.3096809873555;171.73;171.73;1;1;6218;0;0.0;0;
1112;g1112;57.632390148076674;241.4056427408167;2253.2661005946907;168.98;168.98;1;1;6218;0;0.0;0;
1113;g1113;43.7988590349149;244.7293078566672;1863.3909840725826;171.31;171.31;4;4;6218;0;0.0;0;
1114;g1114;57.184608853720285;243.94477045166985;2135.563485681232;170.76;170.76;4;4;6218;0;0.0;0;
1115;g1115;34.61037585101369;664.602068046954;0.0;465.22;465.22;1;1;6219;0;0.0;0;
1116;g1116;8.78083969035999;85.84558430397674;0.0;60.09;60.09;1;1;6221;0;0.0;0;
1117;g1117;312.68965439633195;1094.154284570267;7473.463732457998;765.91;765.91;4;4;6222;0;0.0;0;
1118;g1118;4.154884143637681;93.49496634784475;725.1233592358183;65.45;65.45;4;4;6226;0;0.0;0;
1121;g1121;0;116.72169080330319;773.467811898094;81.71;81.71;0;0;6231;0;0;0;
1122;g1122;0;117.47827094957408;795.2503469499773;82.23;82.23;0;0;6231;0;0.0;0;
1123;g1123;1.198816614397953;353.02571396463105;0.0;247.12;247.12;2;2;6239;0;0.0;0;
1124;g1124;0;1500.0;0.0;1050.0;1050.0;0;0;6245;0;0;0;
1125;g1125;363.503499269152;963.9676203345937;9171.86789798552;674.78;674.78;4;4;6247;0;0.0;0;
1126;g1126;209.0370024839225;363.59353409892464;7606.925517098074;254.52;254.52;2;2;6247;0;0.0;0;
1127;g1127;201.8962756081134;367.4377093227565;8074.529153185236;257.21;257.21;1;1;6247;0;0.0;0;
1128;g1128;221.31090863897373;670.0;8890.382066444448;469.0;469.0;2;2;6255;0;0.0;0;
1129;g1129;176.03798149277628;700.0;4699.189568982804;490.0;490.0;4;4;6256;0;0.0;0;
1130;g1130;3.4283702847030715;22.689891552389483;0.0;15.88;15.88;1;1;6257;0;0.0;0;
1131;g1131;5.234383791942437;22.789497191696466;47.58143787152085;15.95;15.95;4;4;6258;0;0.0;0;
1132;g1132;2.787573084974178;26.502281234478076;946.4592572544866;18.55;18.55;4;4;6259;0;0.0;0;
1133;g1133;6.725688727220889;81.98822672866538;0.0;57.39;57.39;2;2;6260;0;0.0;0;
1134;g1134;0;47.25;412.69999999999925;33.07;33.07;0;0;6261;0;0.0;0;
1135;g1135;0;117.03745284179959;746.3289924375874;81.93;81.93;0;0;6262;0;0;0;
1136;g1136;0;25.746303620189842;958.5365668200973;18.02;18.02;0;0;6263;0;0;0;
